"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1371035,"April 14, 2019","New York",Syracuse,"Village Dr",1,0,N/A
1372315,"April 13, 2019","New York",Yonkers,"358 Nepperhan Ave",1,0,N/A
1370591,"April 13, 2019","North Carolina","Rocky Mount","7200 block of Summerlea Place",1,0,N/A
1370974,"April 13, 2019",Kentucky,Lawrenceburg,"1020 Country Estates",1,0,N/A
1371988,"April 13, 2019",Texas,"Colorado City","300 block of W 6th St",1,0,N/A
1370249,"April 13, 2019",Alabama,"Birmingham (Vestavia Hills)","500 Old Town Rd",1,1,N/A
1370281,"April 13, 2019",Alabama,Montgomery,"4000 block of Amesbury Dr",1,0,N/A
1370287,"April 12, 2019",Texas,"Fort Worth","2200 Warfield Ave",1,0,N/A
1368140,"April 10, 2019",Oklahoma,Tulsa,"US-75 and N Peoria Ave",1,0,N/A
1366615,"April 8, 2019",Georgia,Dallas,"158 Laurelcrest Ln",1,0,N/A
1368008,"April 7, 2019",Mississippi,Indianola,"200 block of W Augusta St",1,0,N/A
1365495,"April 7, 2019",Maryland,"Fort Washington","13000 block of Buchanan Dr",1,0,N/A
1364591,"April 5, 2019",Alabama,Birmingham,"9637 Westfield Rd",1,0,N/A
1363434,"April 4, 2019",Mississippi,Tunica,"Nellie Johnson Dr",1,0,N/A
1362942,"April 3, 2019",Virginia,"Richmond (North Chesterfield)","200 block of Reams Ct",1,0,N/A
1364291,"April 3, 2019",Indiana,Gary,"4100 block of Broadway",1,0,N/A
1362434,"April 2, 2019","New Mexico",Albuquerque,"Celestial Ave NW",1,0,N/A
1360750,"March 31, 2019",Texas,Belton,"201 Rabern Ct",1,0,N/A
1359562,"March 30, 2019",Georgia,Norcross,"Wynhall Dr",1,0,N/A
1360810,"March 30, 2019",Kansas,Concordia,"120th Rd and River Bottom Rd",1,0,N/A
1354947,"March 25, 2019","New York",Buffalo,"Hoyt St",1,0,N/A
1354713,"March 24, 2019",Iowa,Montrose,"2308 280th St",1,0,N/A
1383237,"March 24, 2019",Utah,"Salt Lake City",N/A,1,0,N/A
1352829,"March 22, 2019",Arkansas,Springdale,"Singletree Ave",1,0,N/A
1354026,"March 22, 2019","North Carolina",Fayetteville,"3100 Cricket Rd",1,0,N/A
1353439,"March 22, 2019",Arizona,Phoenix,"4700 block of West Mitchell Dr",1,0,N/A
1352207,"March 20, 2019",Ohio,Mansfield,"1600 block of Frontier Trail",1,0,N/A
1356292,"March 20, 2019",Mississippi,Picayune,"601 Richard St",1,0,N/A
1351519,"March 19, 2019",Texas,"Tomball (The Woodlands)","1600 block of Sawdust Rd",1,0,N/A
1349563,"March 18, 2019",Utah,"Salt Lake City (Kearns)","5007 W 5400 South",1,0,N/A
1350746,"March 18, 2019",Texas,Spring,"25811 Elmley Place",1,0,N/A
1348185,"March 16, 2019",Florida,"Miami Gardens","21200 block of NW 27th Ct",1,0,N/A
1348026,"March 15, 2019",Tennessee,Nashville,"17th Ave N and Hayes St",1,0,N/A
1347878,"March 14, 2019",Mississippi,Greenville,"247 Crescent St",1,0,N/A
1346113,"March 13, 2019",Texas,Houston,"12929 Northwest Fwy",1,0,N/A
1345043,"March 11, 2019",Virginia,Evington,"152 Benchmark Dr",1,0,N/A
1343682,"March 9, 2019",Michigan,Detroit,"19000 block of Biltmore St",1,0,N/A
1343015,"March 9, 2019",Louisiana,"New Orleans","6500 block of Dwyer Rd",1,0,N/A
1343223,"March 9, 2019","New Jersey",Barnegat,"91 Gunning River Rd",1,0,N/A
1343205,"March 9, 2019",Illinois,Chicago,"7300 block of S Aberdeen St",1,0,N/A
1347871,"March 9, 2019",Mississippi,Greenwood,"200 block of N Stone Ave",1,0,N/A
1342924,"March 8, 2019",Georgia,Douglasville,"Legend Creek Way",1,0,N/A
1341626,"March 7, 2019","West Virginia",Huntington,"6200 block of Wentz Hollow Rd",1,0,N/A
1340335,"March 5, 2019",Texas,Midland,"3306 Eagle Cove",1,0,N/A
1340440,"March 4, 2019",Missouri,"Saint Louis","8300 block of Flora Ave",1,0,N/A
1336645,"February 26, 2019","South Dakota","Rapid City","700 block of Blaine Ave",1,0,N/A
1334155,"February 24, 2019",Ohio,Niles,"5836 US-422",1,0,N/A
1333774,"February 23, 2019","South Carolina","North Charleston","2800 block of O'Brien St",1,0,N/A
1331403,"February 20, 2019","South Carolina",Spartanburg,N/A,1,0,N/A
1331529,"February 19, 2019",Oregon,Unity,N/A,1,0,N/A
1329984,"February 18, 2019",Indiana,Richmond,"2115 Grand Blvd",1,0,N/A
1329406,"February 17, 2019",Iowa,Davenport,"2426 N Michigan Ave",1,0,N/A
1326968,"February 13, 2019",Louisiana,Marrero,"2000 block of Rue Racine",1,0,N/A
1323311,"February 9, 2019",Texas,Houston,"5707 W Airport Blvd",1,0,N/A
1323697,"February 9, 2019",Mississippi,Saucier,"Riceville Rd and McHenry Rd",2,0,N/A
1323453,"February 9, 2019",Alabama,Troy,"Co Rd 7741 and Needmore Rd",1,0,N/A
1322043,"February 7, 2019","South Carolina",Greer,"Bent Creek Dr",1,0,N/A
1320361,"February 5, 2019",Texas,"Fort Worth","5370 Blue Mound Rd",1,0,N/A
1320271,"February 5, 2019",Utah,"Salt Lake City (West Valley City)","1347 W 2320 South",1,0,N/A
1321354,"February 5, 2019",Georgia,Waleska,"Moores Mill Ln",1,0,N/A
1318461,"February 3, 2019",Georgia,Harlem,"1407 Country Woods Ln",1,0,N/A
1318649,"February 3, 2019",California,Firebaugh,"600 block of N. Fairfax Ave",1,0,N/A
1322220,"February 1, 2019","New York","Putnam Valley","56 Ridge Avenue",1,0,N/A
1314249,"January 27, 2019",Iowa,Lincoln,"160th Ave and Co Hwy B53",1,0,N/A
1313441,"January 27, 2019",Texas,Spring,"23100 block of Kimberly Glen Lane",1,0,N/A
1309738,"January 24, 2019",Missouri,"Saint Louis","700 block of Dover Pl",1,0,N/A
1309745,"January 22, 2019",Ohio,Alliance,N/A,1,0,N/A
1308070,"January 22, 2019","New York",Syracuse,"921 Ballantyne Rd",1,0,N/A
1308482,"January 22, 2019",Texas,Houston,"16900 block of Jenikay Ln",1,0,N/A
1308241,"January 21, 2019",Virginia,"Hanover (Mangohick)","100 block of Robin Ln",1,0,N/A
1307368,"January 21, 2019",Kansas,Wichita,"2201 E MacArthur Rd",1,0,N/A
1306428,"January 20, 2019",Michigan,"Houghton Lake",N/A,1,0,N/A
1306011,"January 19, 2019",Texas,Houston,"11600 Vinedale Dr",1,0,N/A
1308718,"January 19, 2019",Texas,Temple,"4700 block of Midway Dr",2,0,N/A
1306395,"January 19, 2019",Florida,Jacksonville,"6000 block of Toyota Dr",1,0,N/A
1306941,"January 19, 2019","South Carolina",Allendale,"200 block of Bing St",1,0,N/A
1305643,"January 19, 2019",Texas,Houston,"2107 Linden Creek Ln",1,0,N/A
1304982,"January 18, 2019",Alabama,"Bay Minette","Anderson Blvd",1,0,N/A
1304673,"January 17, 2019","South Carolina",Chesnee,"Bill Lattimore Rd",1,0,N/A
1305283,"January 17, 2019",Illinois,Romeoville,"Weber Rd and Airport Rd",1,0,N/A
1303798,"January 16, 2019",Mississippi,Florence,"600 block of White Rd",1,0,N/A
1314478,"January 16, 2019",Pennsylvania,Levittown,"Indigo Rd",1,0,N/A
1305697,"January 16, 2019",Georgia,Atlanta,"200 Block of Springside Dr SE",1,0,N/A
1305254,"January 16, 2019","North Carolina","Granite Falls","112 Falls Ave",1,0,N/A
1302992,"January 16, 2019",Texas,Houston,"4000 W 34th St",1,0,N/A
1300600,"January 14, 2019",Florida,"Altamonte Springs","Lake Mobile Dr",1,0,N/A
1301688,"January 13, 2019",Alabama,Orrville,N/A,1,0,N/A
1299432,"January 12, 2019",Oregon,Bend,"825 NE Watt Way",1,0,N/A
1299668,"January 12, 2019",Louisiana,"New Orleans","6780 Bundy Rd",1,0,N/A
1297524,"January 10, 2019",Tennessee,Madison,"201 E Palestine Ave",1,0,N/A
1296573,"January 8, 2019",Virginia,Bedford,"Wycliffe St",1,0,N/A
1295963,"January 7, 2019",Alabama,Toney,"500 block of  Carter Grove Rd",1,0,N/A
1295161,"January 6, 2019",Alabama,Dadeville,"200 block of Centerpoint Rd",1,0,N/A
1356860,"January 6, 2019",California,"San Jose","Thistlewood Court",1,0,N/A
1293992,"January 5, 2019",Oklahoma,Tulsa,"7902 S Sheridan Rd",1,0,N/A
1291882,"January 3, 2019",Kentucky,Henderson,"2200 block of Holloway Lane",1,0,N/A
1292019,"January 3, 2019",Georgia,Augusta,"2000 block of Ellis St",1,0,N/A
1289551,"January 1, 2019","District of Columbia",Washington,"8th St SE and I St SE",1,0,N/A
1289802,"January 1, 2019",Indiana,Gary,"700 block of Kentucky St",1,0,N/A
1289271,"December 31, 2018",Georgia,Lawrenceville,"1874 Riverlanding Cir",2,0,N/A
1289265,"December 30, 2018",Missouri,"Saint Louis","10400 block of Baron Dr",1,0,N/A
1288497,"December 30, 2018",Texas,Dallas,"1207 E Red Bird Ln",1,0,N/A
1299646,"December 30, 2018",California,Nipomo,"800 block of Tannis Place",1,0,N/A
1286304,"December 26, 2018",Mississippi,Goodman,"91 Cedar Grove Dr",1,0,N/A
1286417,"December 26, 2018",Florida,"Lake City","200 block of SE Anastasia St",1,0,N/A
1284928,"December 25, 2018","West Virginia","Montana Mines","Lofty Ln",1,0,N/A
1283079,"December 23, 2018",Florida,"Saint Petersburg","Central Ave and 58th St",1,0,N/A
1282886,"December 22, 2018",Texas,"San Antonio","4615 Gardendale",1,0,N/A
1282603,"December 22, 2018","South Carolina",Gresham,"SC 908",1,0,N/A
1294928,"December 22, 2018",Colorado,"Rocky Ford",N/A,1,0,N/A
1287865,"December 21, 2018",Missouri,Newtown,"20570 MO-139",1,0,N/A
1281105,"December 20, 2018",Tennessee,Memphis,"4300 block of Eastwind St",1,0,N/A
1281382,"December 19, 2018",Missouri,Columbia,"1000 block of Claudell Ln",1,0,N/A
1280326,"December 18, 2018",Pennsylvania,Lehighton,"350 Interchange Rd",1,0,N/A
1278429,"December 16, 2018",Kentucky,"Bowling Green","222 Moonlite Ave",1,0,N/A
1283283,"December 16, 2018","North Carolina","Carthage (Whispering Pines)","1900 block of Airport Rd",1,0,N/A
1280781,"December 15, 2018",Oklahoma,Bartlesville,"1700 block of Country Rd",1,0,N/A
1278409,"December 15, 2018",Texas,Houston,"13000 block of Duncum St",1,0,N/A
1278778,"December 14, 2018",Missouri,Florissant,"13 Holly Ln",1,0,N/A
1277231,"December 14, 2018",Mississippi,Waynesboro,"Mississippi Dr and Robinson St",1,0,N/A
1277643,"December 14, 2018",California,Bakersfield,"4200 block of Kenny St",1,0,N/A
1277170,"December 14, 2018",Michigan,Roseville,"16415 Dort St",1,0,N/A
1277695,"December 14, 2018",Louisiana,Alexandria,"3900 block of Baker St",1,0,N/A
1275012,"December 11, 2018",Illinois,"Round Lake","600 block of W Nippersink Rd",1,0,N/A
1274111,"December 10, 2018",Louisiana,Lafayette,"500 Fisher Rd",1,0,N/A
1273730,"December 10, 2018",Tennessee,Nashville,"449 Cedarcliff Rd",1,1,N/A
1273720,"December 9, 2018",Iowa,Pella,"1519 Hwy G 28",1,0,N/A
1274244,"December 9, 2018","New York",Waverly,"Miller Hollow Rd",1,0,N/A
1273747,"December 9, 2018",Iowa,Otley,N/A,1,0,N/A
1275310,"December 9, 2018",Iowa,Urbandale,"4022 70th St",1,0,N/A
1273048,"December 9, 2018",Oklahoma,Tulsa,"1130 E 23rd St",1,0,N/A
1272272,"December 8, 2018",Pennsylvania,"New Castle","400 block of N Liberty St",1,0,N/A
1275429,"December 8, 2018",Illinois,Danville,"800 block of Warrington Ave",1,0,N/A
1271590,"December 6, 2018",Florida,Hilliard,"17053 Oak Hill Rd",1,0,N/A
1269978,"December 5, 2018",Virginia,Ivor,"Sadler Rd",1,0,N/A
1271151,"December 4, 2018",Texas,Dallas,"1800 block of Bickers St",1,0,N/A
1269471,"December 3, 2018",Illinois,"East Saint Louis","1100 block of N 13th St",1,0,N/A
1333192,"December 3, 2018",Louisiana,Leesville,"12117 Lake Charles Hwy",1,0,N/A
1274252,"December 2, 2018",Minnesota,"Saint Paul","1200 block of Marshall Avenue",1,0,N/A
1267974,"December 1, 2018",Colorado,"Colorado Springs","3600 block of Saguaro Cir",1,0,N/A
1266905,"November 30, 2018",Arkansas,"Little Rock","2119 Fair Park Blvd",1,0,N/A
1267534,"November 30, 2018",Washington,Edmonds,"7400 block of 208th St SW",1,0,N/A
1266173,"November 29, 2018",Indiana,Lebanon,"300 block of N Park St",1,0,N/A
1265736,"November 28, 2018",Ohio,Akron,"262 Grand Ave",1,1,N/A
1263209,"November 25, 2018",Ohio,Ashtabula,"OH 45 and N Bend Rd",1,0,N/A
1264802,"November 24, 2018",Oregon,Harrisburg,N/A,1,0,N/A
1262836,"November 24, 2018","South Carolina",Anderson,"1101 Williamston Rd",1,0,N/A
1262235,"November 24, 2018",Alabama,Tuscaloosa,"900 block of Parkview Dr",1,0,N/A
1260953,"November 22, 2018",Georgia,Savannah,"900 block of E 35th St",1,0,N/A
1261110,"November 21, 2018",Florida,"Homosassa Springs","6000 block of W Wayward Wind Loop",1,0,N/A
1260484,"November 21, 2018",Montana,Billings,"2100 block of Canyon Dr",1,1,N/A
1261090,"November 20, 2018","North Carolina","Mount Olive","348 Slapout Rd",1,0,N/A
1258777,"November 19, 2018",Colorado,Denver,"1200 21st Street",1,4,N/A
1257873,"November 18, 2018","North Carolina","Winston Salem (Winston-salem)","5013 Eltha Dr",1,0,N/A
1258320,"November 18, 2018",Texas,Dallas,"9600 block of Beckleycrest Ave",1,0,N/A
1259582,"November 17, 2018",Arkansas,Lamar,"Cabin Creek Ave",1,0,N/A
1259687,"November 17, 2018",Texas,"Roanoke (Northlake)","1400 block of Tumbleweed Tr",1,0,N/A
1257514,"November 16, 2018",Michigan,"Mass City",N/A,1,0,N/A
1256271,"November 15, 2018",Georgia,Jonesboro,"300 block of Blackhawk Tr",1,0,N/A
1256752,"November 15, 2018",Michigan,Alden,"W Elder Rd and SE Torch Lake Dr",1,0,N/A
1256731,"November 15, 2018","New York",Corinth,"7 Raymond St",1,0,N/A
1255632,"November 14, 2018",Arizona,Phoenix,"1510 S 19th Dr",1,0,N/A
1256230,"November 14, 2018",Alabama,Collegeville,"31st St N",1,0,N/A
1255061,"November 13, 2018",Louisiana,Jackson,"2800 block of Charles Drive",1,0,N/A
1254561,"November 12, 2018",Illinois,Decatur,"1100 block of N Main St",1,0,N/A
1253548,"November 11, 2018",Arkansas,Oark,N/A,1,0,N/A
1308385,"November 11, 2018",Missouri,Atlanta,N/A,1,0,N/A
1253111,"November 11, 2018",Idaho,Lapwai,"Soldiers Meadow Rd",1,0,N/A
1252415,"November 10, 2018",Nevada,"Las Vegas","2700 block of W Wigwam Ave",1,1,N/A
1253708,"November 10, 2018",Minnesota,"Sugar Bush Township",N/A,1,0,N/A
1253765,"November 10, 2018",Missouri,"Walnut Grove","N Farm Rd 81",1,0,N/A
1253410,"November 10, 2018",Louisiana,Slidell,N/A,1,0,N/A
1252355,"November 10, 2018",Missouri,Lewistown,"19920 State Hwy Y",1,0,N/A
1253016,"November 10, 2018",Nebraska,Valley,N/A,1,0,N/A
1252919,"November 9, 2018",Tennessee,Cookeville,N/A,1,0,N/A
1252211,"November 9, 2018","New York",Byron,"6409 Byron Holley Rd",1,0,N/A
1251637,"November 8, 2018",Arkansas,Camden,"1516 Copeland St",1,0,N/A
1248514,"November 6, 2018",Missouri,Clinton,"500 block of South 11 St. Terrace",1,0,N/A
1248553,"November 5, 2018",Colorado,Granby,"Co Rd 41",1,0,N/A
1255784,"November 4, 2018",Washington,Spokane,"7800 block of N Morton Ave",1,0,N/A
1247546,"November 4, 2018",Alabama,Prattville,"100 block of Laurel Hill Drive",1,0,N/A
1247630,"November 4, 2018",Florida,"Oak Hill","232 N Brooks Cir",1,0,N/A
1247542,"November 4, 2018",Oregon,"Baker City","Birch St",1,0,N/A
1248178,"November 2, 2018",Louisiana,Ragley,"Topsy Bel Rd",1,0,N/A
1255624,"November 2, 2018",Montana,"Madison (county)",N/A,1,0,N/A
1245218,"November 1, 2018",Colorado,"Colorado Springs","100 block of N Cascade Ave",1,0,N/A
1245110,"October 31, 2018",Wisconsin,Milwaukee,"100th St and Fiebrantz Ave",1,0,N/A
1245028,"October 30, 2018","New York",Keene,"Lacey Rd",1,0,N/A
1243719,"October 29, 2018",Alabama,Fairfield,"6500 block of Forest Dr",1,0,N/A
1240934,"October 25, 2018","West Virginia",Princeton,"1 Stafford Dr",1,0,N/A
1240563,"October 22, 2018",Georgia,Lithonia,"3001 Panola Rd",1,2,N/A
1245249,"October 21, 2018",Colorado,"Colorado Springs","1500 block of Hartford St",1,0,N/A
1238289,"October 21, 2018",Montana,Helena,"1700 Cedar St",1,0,N/A
1238134,"October 21, 2018",Tennessee,"Saint Joseph","3825 US-43",1,0,N/A
1563948,"October 19, 2018",Wisconsin,"Calumet (county)",N/A,1,0,N/A
1238006,"October 19, 2018",Ohio,Painesville,"595 Mentor Ave",1,0,N/A
1236881,"October 18, 2018",Washington,Ellensburg,"2600 block of Ellington St",2,0,N/A
1235835,"October 18, 2018",Alabama,Huntsville,"102 Winchester Rd",1,0,N/A
1235182,"October 17, 2018",Texas,"San Antonio","200 block of Roberts St",1,1,N/A
1235301,"October 17, 2018",Wisconsin,Sussex,"Northview Ct",1,0,N/A
1236272,"October 14, 2018","New Jersey",Camden,"2500 block of Baird Blvd",1,0,N/A
1229736,"October 10, 2018","North Carolina",Fayetteville,"1000 block of Wood Creek Dr",1,0,N/A
1228092,"October 8, 2018",Virginia,"Henrico (Highland Springs)","203 S Holly Ave",1,0,N/A
1228741,"October 8, 2018",Ohio,Columbus,"5000 block of Labelle Dr",1,0,N/A
1227604,"October 7, 2018",Texas,Waelder,"9797 TX-97",1,0,N/A
1236855,"October 7, 2018","New York",Gansevoort,"776 Saratoga Rd",1,0,N/A
1227183,"October 7, 2018",Texas,Dallas,"4849 Haverwood Ln",1,0,N/A
1227401,"October 7, 2018",Ohio,Dublin,"2500 block of Brendel Dr",1,0,N/A
1228329,"October 6, 2018",Georgia,"Lavonia (Gumlog)","Rue Fleur de lis",1,0,N/A
1227383,"October 6, 2018",Nebraska,Bellevue,"1719 Scarborough Dr",1,0,N/A
1226148,"October 5, 2018",Ohio,"Cincinnati (Mount Healthy)","7840 Clovernook Avenue",1,0,N/A
1225259,"October 3, 2018","North Dakota",Bottineau,"9600 block 12th Ave NE",1,0,N/A
1223968,"October 2, 2018",Virginia,Hampton,"18 E Mellen St",1,0,N/A
1225927,"October 1, 2018",Tennessee,Memphis,"3000 block of Willow Oak Rd",1,0,N/A
1221616,"September 30, 2018","North Carolina","Winston Salem (Winston-salem)","2911 Edwards Street",1,0,N/A
1226144,"September 30, 2018",Tennessee,Memphis,"800 block of N Highland St",1,1,N/A
1222119,"September 30, 2018",Idaho,Caldwell,"100 block of W Oak St",1,0,N/A
1221130,"September 30, 2018",Texas,"Humble (Atascocita)","6700 block of Atasca Dr",1,0,N/A
1220731,"September 29, 2018",Georgia,Bonaire,"Franklin Sq",1,0,N/A
1222694,"September 29, 2018",Alaska,Palmer,"855 W Fern Ave",1,0,N/A
1220909,"September 28, 2018",Florida,Taft,"1000 block of 4th St",1,0,N/A
1219905,"September 27, 2018",Texas,Rusk,"FM 1209",1,0,N/A
1563937,"September 26, 2018",Wisconsin,"Iron (county)",N/A,1,0,N/A
1217275,"September 24, 2018","South Carolina",Warrenville,"1100 block of Oxpens Rd",1,0,N/A
1218370,"September 24, 2018",Hawaii,Pahoa,"Weston Way",1,0,N/A
1216785,"September 23, 2018",Utah,Hyrum,N/A,1,0,N/A
1215761,"September 22, 2018",Arkansas,"Little Rock","5207 Wycliffe Dr",1,0,N/A
1216411,"September 22, 2018",Kansas,Manhattan,"1420 Vista Lane",1,0,N/A
1215754,"September 22, 2018",Colorado,"Grand Junction","1100 block of Main St",1,0,N/A
1216441,"September 22, 2018",Michigan,Linden,"16000 block of Seymour Rd",1,0,N/A
1213916,"September 19, 2018",Illinois,Rockford,"2300 block of Clover Ave",1,0,N/A
1213277,"September 18, 2018",Ohio,Bellevue,"200 block of Kilbourne St",1,0,N/A
1211994,"September 17, 2018",Louisiana,Livingston,"18000 block of Murphy Estate Ln",1,0,N/A
1213889,"September 16, 2018",Arkansas,Bono,"Co Rd 361",1,0,N/A
1212740,"September 15, 2018",California,"San Francisco","1100 block of Polk St",1,0,N/A
1216244,"September 15, 2018",Texas,"San Antonio",N/A,1,0,N/A
1209724,"September 13, 2018","South Carolina",Anderson,"700 block of Sterling Dr",1,0,N/A
1207572,"September 10, 2018",Arizona,Tempe,"S Rural Rd and E Divot Dr",1,0,N/A
1207208,"September 8, 2018",Minnesota,Ashby,MN-78,1,0,N/A
1207136,"September 8, 2018",Mississippi,Stringer,"2300 Block of County Rd",1,0,N/A
1205158,"September 6, 2018",Texas,Dallas,"1210 S Lamar St",1,0,N/A
1203498,"September 4, 2018",Kentucky,"Smiths Grove","223 Buck Creek Rd",1,0,N/A
1203323,"September 4, 2018",Colorado,Loveland,"3000 block of N Duffield Ave",1,0,N/A
1203994,"September 4, 2018",Indiana,Gary,"1700 block of Polk St",1,0,N/A
1203513,"September 3, 2018","South Dakota","Sioux Falls","N Galaxy Ln and Cushman St",1,0,N/A
1202474,"September 2, 2018",Illinois,Chicago,"7600 block of N Clark St",1,0,N/A
1202290,"August 31, 2018",Tennessee,"New Union",N/A,1,0,N/A
1200408,"August 31, 2018",Kentucky,Totz,"63 Totz Loop",1,0,N/A
1457344,"August 31, 2018","New York","Otsego (county)",N/A,1,0,N/A
1198884,"August 29, 2018",Ohio,"Cincinnati (Mount Carmel)","4200 block of Beechmont Dr",1,0,N/A
1200749,"August 28, 2018",Maryland,"Halethorpe (Lansdowne)","3100 block of Bero Rd",1,0,N/A
1197105,"August 26, 2018",Illinois,Kankakee,N/A,1,0,N/A
1195730,"August 25, 2018",Texas,Houston,"5800 block of Birchmont Dr",1,0,N/A
1209772,"August 25, 2018",Texas,Karnack,"Mossy Brake Rd",1,0,N/A
1195513,"August 24, 2018",Tennessee,Nashville,"1100 block of Horton Ave",1,0,N/A
1195590,"August 24, 2018","West Virginia",Alderson,"Mount Vernon Rd",1,0,N/A
1194265,"August 23, 2018",Georgia,Decatur,"I-285 and Flat Shoals Rd",1,0,N/A
1193566,"August 22, 2018","New Hampshire",Manchester,"22 Bridge St",1,0,N/A
1194262,"August 21, 2018",Arkansas,"Lake Village","1379 Sixteen Section Rd",1,0,N/A
1194769,"August 21, 2018",Tennessee,Clarksville,"Eastern Hills Dr",1,0,N/A
1192577,"August 21, 2018",Missouri,"Saint Louis","3500 block of Scott Ave",1,1,N/A
1191978,"August 20, 2018",Michigan,"Muskegon (Muskegon Heights)","2500 block of Elwood St",1,0,N/A
1191389,"August 19, 2018",Tennessee,Clarksville,"Granny White Rd",1,0,N/A
1191022,"August 19, 2018",Texas,Pflugerville,"1908 W Pecan St",1,0,N/A
1189258,"August 17, 2018",Louisiana,"West Monroe","Philpot Rd",1,0,N/A
1189284,"August 16, 2018",Virginia,Richmond,"5600 block of Handel Ct",1,0,N/A
1187669,"August 15, 2018",Kentucky,Louisville,"1708 S 32nd St",1,0,N/A
1188327,"August 15, 2018",Ohio,Columbus,"1200 block of Berkeley Rd",1,0,N/A
1187868,"August 14, 2018",Michigan,Pontiac,"40 block of Sallee Ln",1,0,N/A
1187662,"August 14, 2018",Washington,"Seattle (Burien)","12600 block of 12th Avenue South",1,0,N/A
1186782,"August 11, 2018",Kentucky,Corbin,"Peggy Lane",1,0,N/A
1184435,"August 10, 2018",Michigan,Detroit,"11000 block of Hubbell Avenue",1,0,N/A
1183458,"August 9, 2018",Ohio,Barberton,"27th Street Northwest",1,0,N/A
1182592,"August 8, 2018",Tennessee,"La Follette (LaFollette)","2221 Jacksboro Pike",1,0,N/A
1181667,"August 5, 2018",Texas,Weatherford,"100 block of Dill Rd",1,0,N/A
1182786,"August 4, 2018",Tennessee,"Big Rock","400 block of Highway 120",1,0,N/A
1181773,"August 3, 2018",Alabama,Arley,"Co Rd 41 and Co Rd 3812",1,0,N/A
1178703,"August 3, 2018",Delaware,Wilmington,"1300 block of E 27th St",1,0,N/A
1178878,"August 2, 2018","North Carolina","Winston Salem (Winston-salem)","605 W 23rd St",1,0,N/A
1178113,"August 1, 2018",Georgia,Griffin,"800 block of Sunnybrook Dr",1,0,N/A
1175444,"July 30, 2018",Ohio,Cincinnati,"2267 Vine St",1,0,N/A
1175367,"July 28, 2018","North Carolina",Hickory,"1800 block of 13th Ave NE",1,0,N/A
1176206,"July 28, 2018",Georgia,Savannah,"600 block of Plantation Dr",1,0,N/A
1173778,"July 28, 2018",Missouri,"Florissant (Black Jack)","4700 block of Bristol Rock Rd",1,0,N/A
1184218,"July 27, 2018","North Carolina",Marion,"Reid St",1,0,N/A
1173901,"July 27, 2018",Arkansas,"Benton (Haskell)","Meadow Creek Ct",1,0,N/A
1173707,"July 27, 2018",Alaska,Anchorage,"900 block of Chugach Way",1,0,N/A
1172392,"July 26, 2018",Arkansas,"Cotton Plant (Maberry)","CR 794",1,0,N/A
1171496,"July 24, 2018",Maine,Oakland,"19 Church St",1,0,N/A
1171386,"July 24, 2018",Texas,Conroe,"1100 S Loop 336",1,0,N/A
1167931,"July 20, 2018",California,"San Bernardino (Muscoy)","2700 block of Duffy St",1,0,N/A
1174973,"July 20, 2018",Oregon,"Eagle Point",N/A,1,0,N/A
1164273,"July 15, 2018",Ohio,Cleveland,"6500 block of Newman Ave",1,0,N/A
1164650,"July 15, 2018",Oklahoma,Bethany,"2004 N Wilburn Ave",1,0,N/A
1164709,"July 14, 2018",Michigan,"Muskegon (Muskegon Heights)","Wood St",1,0,N/A
1163406,"July 13, 2018",Indiana,Salem,"5000 block of S PD Baker Rd",1,0,N/A
1162227,"July 12, 2018",Georgia,"Warner Robins","100 block of Windsor Dr",1,0,N/A
1160765,"July 10, 2018",Oklahoma,"Oklahoma City","2400 block of S St Clair Ave",1,0,N/A
1161078,"July 10, 2018",Texas,Hockley,"31703 Dunham Lake Dr",1,0,N/A
1159870,"July 9, 2018",Michigan,Pontiac,"100 block of Willard St",1,0,N/A
1159873,"July 8, 2018",Georgia,Columbus,"6029 Flat Rock Rd",1,0,N/A
1159278,"July 8, 2018",Texas,Houston,"8405 Knox St",1,0,N/A
1159109,"July 7, 2018",Missouri,Columbia,"700 block of Hulen Dr",1,0,N/A
1158586,"July 7, 2018",Georgia,Augusta,"3100 block of Skinner Mill Rd",1,0,N/A
1159025,"July 7, 2018",California,Fresno,"382 W Audubon Drive",1,0,N/A
1157487,"July 5, 2018",Washington,"Kent (Covington)","17400 block of SE Wax Rd",1,0,N/A
1157096,"July 5, 2018","New Mexico",Clovis,N/A,1,0,N/A
1157671,"July 5, 2018",Louisiana,Chalmette,"500 block of Pierre St",1,0,N/A
1158181,"July 5, 2018",Virginia,Alexandria,"8400 block of Del Norte Court",1,0,N/A
1156728,"July 4, 2018",Tennessee,Woodbury,"3175 Pleasant Ridge Road",1,0,N/A
1156225,"July 4, 2018",Colorado,"Fort Collins","800 block of Merganser Dr",1,0,N/A
1155095,"July 3, 2018",Georgia,Roswell,"1275 Upper Hembree Rd",1,1,N/A
1155235,"July 2, 2018",Tennessee,Chattanooga,"7710 E Brainerd Rd",1,0,N/A
1155641,"July 2, 2018",Missouri,Hartville,"Abrams Rd",1,0,N/A
1153073,"June 30, 2018",Kansas,Wichita,"2200 block of S Main St",1,0,N/A
1158269,"June 30, 2018",Mississippi,Carthage,"Martin Luther King Dr",1,0,N/A
1153178,"June 29, 2018",Texas,Beaumont,N/A,1,0,N/A
